ProjectType,NamePlateRating,InServiceDate,ProjectStatus,ProjectID,CompletionDate,ProjectCircuitID,Hybrid,SolarPV,EnergyStorageSystem,Wind,MicroTurbine,SynchronousGenerator,InductionGenerator,FarmWaste,FuelCell,CombinedHeatandPower,GasTurbine,Hydro,InternalCombustionEngine,SteamTurbine,Other
NRESPHOTO,2875,NULL,NULL,20660,29:56.0,8101301,N,2875,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20688,56:45.0,8101301,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15,NULL,NULL,20785,05:30.0,8101302,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,44.736,NULL,NULL,20018,28:15.0,8101401,N,20.736,24,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,19.2,NULL,NULL,18941,42:04.0,8101401,N,7.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,4.13,NULL,NULL,19232,42:52.0,8101403,N,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.31,NULL,NULL,19229,45:59.0,8101606,N,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19726,43:52.0,8101705,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20208,23:28.0,8101705,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,779,NULL,NULL,20199,06:00.0,8101705,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18521,10:05.0,8101705,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,17.6,NULL,NULL,20616,50:18.0,8101803,N,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20961,57:04.0,8101901,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,12.8,NULL,NULL,20180,10:28.0,8101901,N,7,5.8,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4500,NULL,NULL,18878,43:07.0,8101902,N,4500,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,17912,22:40.0,8101902,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14.68,NULL,NULL,19422,49:16.0,8102201,N,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3800,7/20/2023,NULL,15382,01:07.0,8102301,N,3800,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,15.4,NULL,NULL,20829,41:30.0,8102301,N,15.4,10,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14,NULL,NULL,20803,30:38.0,8102401,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,14.216,NULL,NULL,20416,36:08.0,8102502,N,9.216,5,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20759,27:44.0,8102503,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,20546,12:04.0,8102602,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4375,NULL,NULL,19666,46:28.0,8102701,N,4375,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,150,NULL,NULL,19154,26:53.0,8102701,N,150,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,18513,22:40.0,8102702,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2550,NULL,NULL,18824,58:19.0,8102702,N,2550,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20906,59:47.0,8102704,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20986,39:34.0,8102704,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,19839,02:20.0,8102801,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,19840,22:36.0,8102801,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,4200,NULL,NULL,19967,50:47.0,8102801,N,4200,4200,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,250,NULL,NULL,19432,53:54.0,8102802,Y,250,250,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,250,NULL,NULL,19029,58:58.0,8102802,N,250,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,8/1/2023,NULL,16073,21:41.0,8102901,Y,5000,2000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1875,NULL,NULL,18714,40:42.0,8102903,N,1875,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3800,NULL,NULL,18729,57:48.0,8102903,N,3800,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.2,NULL,NULL,20983,05:47.0,8103002,N,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/30/2023,NULL,16532,35:28.0,8103301,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/30/2023,NULL,16533,38:40.0,8103301,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,20999,NULL,8103901,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,31.36,NULL,NULL,20578,22:18.0,8104102,N,31.36,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,4710,NULL,NULL,20805,09:30.0,8104102,Y,4710,4710,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,17.995,NULL,NULL,18552,25:00.0,8104102,N,17.995,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4.13,NULL,NULL,18554,37:03.0,8104102,N,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,6.785,NULL,NULL,18555,48:00.0,8104102,N,6.785,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3625,On Hold,NULL,17941,51:15.0,8104202,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1989,NULL,NULL,18236,27:42.0,8104302,N,1992,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4500,NULL,NULL,16836,57:19.0,8104302,N,4500,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,5/30/2023,NULL,16750,03:58.0,8104302,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4758,5/30/2023,NULL,16751,14:05.0,8104302,N,4758,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4375,NULL,NULL,20527,46:09.0,8104303,N,4375,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18900,09:37.0,8104401,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19695,58:47.0,8104402,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19696,03:55.0,8104402,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4899,NULL,NULL,20054,51:06.0,8104402,N,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9,NULL,NULL,20111,10:16.0,8104402,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20565,18:34.0,8104402,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,19034,06:41.0,8104404,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,12620,NULL,8104404,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4980,NULL,NULL,20573,51:41.0,8104501,N,4980,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4980,NULL,NULL,20574,55:28.0,8104501,N,4980,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,20656,02:44.0,8104501,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4999,NULL,NULL,20561,14:34.0,8104502,N,4999,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,20095,52:27.0,8104502,Y,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19775,37:01.0,8104601,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,19079,49:42.0,8104601,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,20842,41:47.0,8104601,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21125,25:48.0,8104601,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.2,NULL,NULL,20988,24:38.0,8104602,N,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4600,12/15/2022,NULL,16500,51:08.0,8104602,N,4600,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,8/21/2023,NULL,16021,53:43.0,8104602,Y,5000,2000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4650,NULL,NULL,17196,21:43.0,8105001,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.2,NULL,NULL,18486,50:42.0,8105501,N,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.4,NULL,NULL,20681,51:49.0,8105701,N,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,8/15/2023,NULL,17310,45:06.0,8105801,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,12600,NULL,NULL,19051,NULL,8107402,N,12600,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,8/15/2023,NULL,16580,11:02.0,8107402,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,199.8,NULL,NULL,13199,52:41.0,8107402,N,199.8,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2988,NULL,NULL,20142,24:18.0,8107402,N,2988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4980,NULL,NULL,20293,38:42.0,8107402,N,4980,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2324,NULL,NULL,20294,42:02.0,8107402,N,2324,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5,NULL,NULL,20799,01:56.0,8107601,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4000,3/15/2023,NULL,16250,45:15.0,8107701,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4700,NULL,NULL,20235,32:39.0,8107901,N,4700,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12,NULL,NULL,19028,08:59.0,8107901,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13,NULL,NULL,19847,24:37.0,8108001,N,13,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21079,38:44.0,8108301,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3450,3/1/2023,NULL,16703,02:49.0,8109601,N,3450,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18702,29:15.0,8109806,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18703,53:20.0,8109806,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4765,NULL,NULL,18704,20:46.0,8109806,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,8/1/2023,NULL,17408,12:51.0,8109806,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,21,NULL,NULL,20778,11:51.0,8109806,N,21,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.448,NULL,NULL,21006,NULL,8109806,N,8.448,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20957,22:17.0,8303GV7710,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,14052,00:00.0,8327GV7701,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,4000,NULL,NULL,17451,54:10.0,8332GV7703,Y,4000,1536,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,4998,NULL,NULL,17452,58:07.0,8332GV7703,Y,4998,834,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,19798,32:47.0,8373GV7705,N,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,19799,11:33.0,8373GV7705,N,5000,1500,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,19739,03:53.0,8373GV7705,N,5000,4000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3390,NULL,NULL,19561,34:23.0,8373GV7705,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,22.8,NULL,NULL,19162,10:37.0,8376GV7706,N,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,11/30/2023,NULL,16828,56:29.0,8377GV7708,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3100,NULL,NULL,21000,41:29.0,8377GV7708,N,3100,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3741,NULL,NULL,17260,55:07.0,8379GV7709,N,3741,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,16548,NULL,T1004,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,60000,NULL,NULL,12607,NULL,T1016,N,60000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,16120,NULL,T1067,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,350000,NULL,NULL,15421,NULL,t107505,N,350000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,119000,NULL,NULL,17481,NULL,T1180,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComWind,290000.7,NULL,NULL,10389,NULL,T126,N,0,0,290000.7,0,0,0,0,0,0,0,0,0,0,0
ComSolar,100000,NULL,NULL,16116,NULL,T1264,N,100000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,19800,NULL,NULL,16645,NULL,T1285,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,5000,NULL,NULL,17476,NULL,T132,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,135000,NULL,NULL,14550,NULL,T1345,N,135000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,15455,NULL,T1351,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,16800,NULL,NULL,16641,NULL,T142,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,11626,NULL,T143,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,2080,NULL,NULL,13717,30:41.0,T1449,Y,0,2080,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,18000,NULL,NULL,12051,NULL,T149,N,18000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,175000,NULL,NULL,14606,NULL,T1606,N,175000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,100000,NULL,NULL,17478,NULL,T1606,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,75000,NULL,NULL,17477,NULL,T1607,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,20000,NULL,NULL,7387,NULL,T1607,N,0,20000,0,0,0,0,0,0,0,0,0,0,0,0
ComWind,72600,NULL,NULL,11112,NULL,T1693,N,0,0,72600,0,0,0,0,0,0,0,0,0,0,0
ComSolar,355000,NULL,NULL,16558,NULL,T207,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,19800,NULL,NULL,16640,NULL,T219,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,19900,NULL,NULL,17947,NULL,T247,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,80000,NULL,NULL,13778,NULL,T248,N,80000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComWind,124200,NULL,NULL,11312,NULL,T268,N,0,0,124200,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,12619,NULL,T275,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,83000,NULL,NULL,16092,NULL,T281975,N,0,83000,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,16475,NULL,T286778,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,14994,NULL,T299,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,10000,NULL,NULL,16463,NULL,T33900,N,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
ESS,120000,NULL,NULL,13794,NULL,T350,N,0,120000,0,0,0,0,0,0,0,0,0,0,0,0
ComWind,100800,NULL,NULL,13560,NULL,T406,N,0,0,100800,0,0,0,0,0,0,0,0,0,0,0
ComSolar,50000,NULL,NULL,12207,NULL,T412,N,50000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,120000,NULL,NULL,17286,NULL,T528,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComWind,147000,NULL,NULL,15076,NULL,T537,N,0,0,147000,0,0,0,0,0,0,0,0,0,0,0
ComWind,300000,NULL,NULL,2613,00:00.0,T539,N,0,0,300000,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20228,NULL,NULL,16914,NULL,T558,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,177000,NULL,NULL,13764,NULL,T564,N,177000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,64800,NULL,NULL,13320,NULL,T564,N,0,64800,0,0,0,0,0,0,0,0,0,0,0,0
ComWind,101200,NULL,NULL,3243,NULL,T566,N,0,0,101200,0,0,0,0,0,0,0,0,0,0,0
ComSolar,100000,NULL,NULL,17035,NULL,T566,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,10000,NULL,NULL,17475,NULL,T566,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,24900,NULL,NULL,12295,NULL,T571,N,24900,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,12038,NULL,T571,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,160000,NULL,NULL,16492,NULL,T632,N,160000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,13949,NULL,T649,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,219600,NULL,NULL,16815,NULL,T664,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComWind,98900,NULL,NULL,17479,NULL,T664,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,5000,NULL,NULL,14559,NULL,T722,N,0,5000,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,303370,NULL,NULL,16557,NULL,T725,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,20000,NULL,NULL,12058,NULL,T755,N,20000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,343000,NULL,NULL,16550,NULL,T80636,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,450000,NULL,NULL,16813,NULL,T80636,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,350000,NULL,NULL,15276,NULL,T865,N,350000,0,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,200000,NULL,NULL,16792,NULL,T866,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,20000,NULL,NULL,15048,NULL,t876,N,0,20000,0,0,0,0,0,0,0,0,0,0,0,0
ComSolar,360000,NULL,NULL,15448,NULL,T938,N,360000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,100000,NULL,NULL,16186,NULL,T99492,N,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0
